,Unnamed: 0,Name,Location,Price,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Mileage_new,Brand,Name_new
866,866,Hyundai Accent Executive CNG,Hyderabad,2912.62,2007_2012,95637,Others,Manual,Other,13.2,1495,93.7,Others,18.85714286,Hyundai,Accent Executive CNG
867,867,Mahindra Scorpio LX 2.6 Turbo,Hyderabad,5518.66,2007_2012,131000,Diesel,Manual,First,10.5,2609,120.0,7,10.5,Mahindra,Scorpio LX 2.6 Turbo
868,868,Mercedes-Benz E-Class E250 CDI Avantgrade,Kochi,33418.53,2014_2016,42076,Diesel,Automatic,First,13.0,2143,201.1,Others,13.0,Mercedes-Benz,E-Class E250 CDI Avantgrade
869,869,Toyota Fortuner 4x2 Manual,Mumbai,20694.96,2007_2012,76000,Diesel,Manual,Other,13.0,2982,168.5,7,13.0,Toyota,Fortuner 4x2 Manual
870,870,Datsun redi-GO T Option,Bangalore,4077.67,2014_2016,20487,Others,Manual,First,22.7,799,53.64,Others,22.7,Datsun,redi-GO T Option
871,871,Honda City V MT,Delhi,5748.6,2007_2012,43000,Others,Manual,Other,16.8,1497,116.3,Others,16.8,Honda,City V MT
872,872,Toyota Camry Hybrid,Pune,49054.72,2017_2019,17000,Others,Automatic,First,19.16,2494,158.2,Others,19.16,Toyota,Camry Hybrid
873,873,Honda City i DTec V,Coimbatore,12370.99,2014_2016,60805,Diesel,Manual,First,26.0,1498,98.6,Others,26.0,Honda,City i DTec V
874,874,Volkswagen Jetta 2012-2014 2.0L TDI Trendline,Kochi,8645.89,2007_2012,58775,Diesel,Manual,First,19.33,1968,138.1,Others,19.33,Volkswagen,Jetta 2012-2014 2.0L TDI Trendline
875,875,Audi A6 2011-2015 2.0 TDI,Hyderabad,36775.71,2013_2014,70181,Diesel,Automatic,First,17.68,1968,174.33,Others,17.68,Audi,A6 2011-2015 2.0 TDI
876,876,Maruti Ertiga VDI,Coimbatore,11497.2,2014_2016,85827,Diesel,Manual,First,20.77,1248,88.76,7,20.77,Maruti,Ertiga VDI
877,877,Mercedes-Benz New C-Class C 220 CDI Style,Jaipur,41389.92,2014_2016,58205,Diesel,Automatic,First,19.27,2143,167.62,Others,19.27,Mercedes-Benz,New C-Class C 220 CDI Style
878,878,Maruti Swift Dzire Vdi BSIV,Mumbai,4368.94,2007_2012,91000,Diesel,Manual,Other,19.3,1248,73.9,Others,19.3,Maruti,Swift Dzire Vdi BSIV
879,879,Renault Duster 110PS Diesel RxZ Pack,Pune,9734.3,2007_2012,74000,Diesel,Manual,First,19.01,1461,108.45,Others,19.01,Renault,Duster 110PS Diesel RxZ Pack
880,880,Maruti Ritz VDi,Hyderabad,5058.77,2007_2012,79324,Diesel,Manual,First,21.1,1248,73.9,Others,21.1,Maruti,Ritz VDi
881,881,Maruti Swift Dzire VXI,Bangalore,7664.8,2013_2014,38623,Others,Manual,First,19.1,1197,85.8,Others,19.1,Maruti,Swift Dzire VXI
882,882,Maruti Swift ZDi,Coimbatore,9902.92,2013_2014,59923,Diesel,Manual,First,22.9,1248,74.0,Others,22.9,Maruti,Swift ZDi
883,883,Hyundai EON Sportz,Jaipur,5748.6,2017_2019,23360,Others,Manual,First,21.1,814,55.2,Others,21.1,Hyundai,EON Sportz
884,884,Maruti Zen VXI BSII,Kochi,2330.1,1998_2006,61495,Others,Manual,Other,17.3,993,60.0,Others,17.3,Maruti,Zen VXI BSII
885,885,Maruti Eeco 7 Seater Standard,Coimbatore,5533.99,2007_2012,56661,Others,Manual,First,15.1,1196,73.0,7,15.1,Maruti,Eeco 7 Seater Standard
886,886,Audi Q5 30 TDI quattro Premium,Coimbatore,67051.67,2017_2019,40318,Diesel,Automatic,First,14.16,1968,174.3,Others,14.16,Audi,Q5 30 TDI quattro Premium
887,887,Audi Q3 2.0 TDI,Chennai,30659.2,2013_2014,60000,Diesel,Automatic,First,15.73,1968,174.33,Others,15.73,Audi,Q3 2.0 TDI
888,888,Maruti Swift Dzire VDi,Hyderabad,5595.3,2007_2012,130000,Diesel,Manual,First,19.3,1248,73.9,Others,19.3,Maruti,Swift Dzire VDi
889,889,Tata Sumo DX,Mumbai,8048.04,2013_2014,20000,Diesel,Manual,First,14.07,1978,83.1,Others,14.07,Tata,Sumo DX
890,890,BMW X5 2014-2019 xDrive 30d Design Pure Experience 7 Seater,Hyderabad,88911.68,2014_2016,76000,Diesel,Automatic,First,15.97,2993,258.0,7,15.97,BMW,X5 2014-2019 xDrive 30d Design Pure Experience 7 Seater
891,891,Honda City i-VTEC CVT VX,Mumbai,13260.1,2014_2016,30000,Others,Automatic,First,18.0,1497,117.3,Others,18.0,Honda,City i-VTEC CVT VX
892,892,Tata Indigo eCS eLX BS IV,Delhi,3832.4,2014_2016,150000,Diesel,Manual,First,25.0,1396,69.01,Others,25.0,Tata,Indigo eCS eLX BS IV
893,893,Volkswagen Vento TSI,Chennai,11880.44,2013_2014,28000,Others,Automatic,First,16.93,1197,103.6,Others,16.93,Volkswagen,Vento TSI
894,894,Maruti Celerio VXI,Bangalore,6361.78,2014_2016,74000,Others,Manual,First,23.1,998,67.04,Others,23.1,Maruti,Celerio VXI
895,895,Toyota Fortuner 3.0 Diesel,Delhi,16632.62,2007_2012,75000,Diesel,Manual,First,11.5,2982,171.0,7,11.5,Toyota,Fortuner 3.0 Diesel
896,896,Mitsubishi Outlander 2.4,Delhi,8477.27,2007_2012,76000,Others,Automatic,Other,11.3,2360,170.0,Others,11.3,Mitsubishi,Outlander 2.4
897,897,Volkswagen Jetta 2007-2011 1.9 Highline TDI,Pune,17629.04,2013_2014,64889,Diesel,Automatic,First,15.5,1896,105.0,Others,15.5,Volkswagen,Jetta 2007-2011 1.9 Highline TDI
898,898,Hyundai Creta 1.6 CRDi SX,Kolkata,14179.88,2014_2016,43000,Diesel,Manual,First,19.67,1582,126.2,Others,19.67,Hyundai,Creta 1.6 CRDi SX
899,899,Skoda Fabia 1.2 MPI Ambiente Petrol,Pune,3510.48,2007_2012,47490,Others,Manual,First,17.5,1198,75.0,Others,17.5,Skoda,Fabia 1.2 MPI Ambiente Petrol
900,900,Ford EcoSport 1.5 TDCi Titanium,Chennai,10730.72,2014_2016,80000,Diesel,Manual,First,22.77,1498,98.59,Others,22.77,Ford,EcoSport 1.5 TDCi Titanium
901,901,Maruti Zen Estilo 1.1 LXI BSIII,Bangalore,2529.38,2007_2012,60000,Others,Manual,Other,18.2,1061,64.0,Others,18.2,Maruti,Zen Estilo 1.1 LXI BSIII
902,902,Maruti Ciaz 1.4 Delta,Ahmedabad,12646.92,2017_2019,6006,Others,Manual,First,20.73,1373,91.1,Others,20.73,Maruti,Ciaz 1.4 Delta
903,903,Mercedes-Benz New C-Class C 200 Avantgarde Edition C,Kochi,14011.25,2007_2012,71703,Others,Automatic,First,14.74,1991,181.03,Others,14.74,Mercedes-Benz,New C-Class C 200 Avantgarde Edition C
904,904,Honda Amaze SX i-VTEC,Hyderabad,9964.24,2014_2016,33000,Others,Manual,First,17.8,1198,86.7,Others,17.8,Honda,Amaze SX i-VTEC
905,905,Toyota Etios GD,Kolkata,4522.23,2007_2012,60000,Diesel,Manual,First,23.59,1364,67.05,Others,23.59,Toyota,Etios GD
906,906,Renault Duster 85PS Diesel RxL,Jaipur,8814.52,2014_2016,91000,Diesel,Manual,First,19.87,1461,83.8,Others,19.87,Renault,Duster 85PS Diesel RxL
907,907,Maruti Wagon R LXI LPG BSIV,Hyderabad,4368.94,2007_2012,72000,Others,Manual,First,26.2,998,58.2,Others,13.78947368,Maruti,Wagon R LXI LPG BSIV
908,908,Volkswagen Polo Petrol Highline 1.2L,Kolkata,3219.22,2007_2012,43000,Others,Manual,Other,16.47,1198,73.9,Others,16.47,Volkswagen,Polo Petrol Highline 1.2L
909,909,Hyundai Creta 1.6 SX Plus Diesel,Coimbatore,20771.61,2017_2019,63770,Diesel,Manual,First,19.67,1582,126.2,Others,19.67,Hyundai,Creta 1.6 SX Plus Diesel
910,910,Jaguar XF Diesel,Kolkata,31425.68,2007_2012,43510,Diesel,Automatic,First,14.74,2993,270.9,Others,14.74,Jaguar,XF Diesel
911,911,Jeep Compass 2.0 Limited 4X4,Mumbai,30659.2,2017_2019,52000,Diesel,Manual,First,16.3,1956,170.0,Others,16.3,Jeep,Compass 2.0 Limited 4X4
912,912,Land Rover Range Rover Evoque 2.0 TD4 HSE Dynamic,Kochi,91548.37,2017_2019,31427,Diesel,Automatic,First,15.68,1999,177.0,Others,15.68,Land Rover,Range Rover Evoque 2.0 TD4 HSE Dynamic
913,913,Maruti Baleno Alpha Diesel,Kolkata,9964.24,2014_2016,29000,Diesel,Manual,First,27.39,1248,74.0,Others,27.39,Maruti,Baleno Alpha Diesel
914,914,Maruti Ciaz ZDi SHVS,Ahmedabad,11497.2,2014_2016,56000,Diesel,Manual,First,28.09,1248,88.5,Others,28.09,Maruti,Ciaz ZDi SHVS
915,915,Maruti SX4 Vxi BSIII,Jaipur,3295.86,2007_2012,76000,Others,Manual,Other,15.0,1586,104.68,Others,15.0,Maruti,SX4 Vxi BSIII
916,916,Hyundai Elantra CRDi SX,Coimbatore,12938.18,2014_2016,53615,Diesel,Manual,First,22.7,1582,126.24,Others,22.7,Hyundai,Elantra CRDi SX
917,917,Mitsubishi Pajero Sport 4X4,Bangalore,19146.67,2013_2014,132000,Diesel,Manual,First,13.5,2477,175.56,7,13.5,Mitsubishi,Pajero Sport 4X4
918,918,Volkswagen Ameo 1.2 MPI Comfortline,Pune,8400.62,2017_2019,14800,Others,Manual,First,17.0,1198,73.75,Others,17.0,Volkswagen,Ameo 1.2 MPI Comfortline
919,919,Maruti Ritz VXi,Hyderabad,6438.43,2013_2014,35433,Others,Manual,First,18.5,1197,85.8,Others,18.5,Maruti,Ritz VXi
920,920,Hyundai Verna CRDi SX,Hyderabad,11037.31,2013_2014,82966,Diesel,Manual,First,16.8,1493,110.0,Others,16.8,Hyundai,Verna CRDi SX
921,921,Maruti Swift Dzire Tour LDI,Jaipur,7358.21,2013_2014,96000,Diesel,Manual,First,23.4,1248,74.0,Others,23.4,Maruti,Swift Dzire Tour LDI
922,922,Mahindra KUV 100 mFALCON D75 K6,Kochi,8937.16,2017_2019,39528,Diesel,Manual,First,25.32,1198,77.0,Others,25.32,Mahindra,KUV 100 mFALCON D75 K6
923,923,Toyota Innova Crysta 2.4 ZX MT,Coimbatore,28191.13,2017_2019,92056,Diesel,Manual,First,13.68,2393,147.8,7,13.68,Toyota,Innova Crysta 2.4 ZX MT
924,924,Maruti Baleno Delta 1.2,Pune,8967.82,2014_2016,14930,Others,Manual,First,21.4,1197,83.1,Others,21.4,Maruti,Baleno Delta 1.2
925,925,Honda Jazz VX Diesel,Mumbai,9519.68,2014_2016,38000,Diesel,Manual,First,27.3,1498,98.6,Others,27.3,Honda,Jazz VX Diesel
926,926,Hyundai i20 1.2 Asta,Delhi,5595.3,2013_2014,71000,Others,Manual,First,17.0,1197,80.0,Others,17.0,Hyundai,i20 1.2 Asta
927,927,Hyundai i20 Sportz Diesel,Delhi,5671.95,2007_2012,71000,Diesel,Manual,First,23.0,1396,90.0,Others,23.0,Hyundai,i20 Sportz Diesel
928,928,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Pune,45988.8,2014_2016,50000,Diesel,Automatic,First,19.27,2143,167.62,Others,19.27,Mercedes-Benz,New C-Class C 220d Avantgarde Edition C
929,929,Hyundai Xcent 1.2 Kappa Base,Kochi,7434.86,2014_2016,48163,Others,Manual,First,19.1,1197,82.0,Others,19.1,Hyundai,Xcent 1.2 Kappa Base
930,930,Hyundai Grand i10 AT Asta,Coimbatore,10623.41,2017_2019,19168,Others,Automatic,First,18.9,1197,82.0,Others,18.9,Hyundai,Grand i10 AT Asta
931,931,Maruti Alto 800 VXI,Kolkata,3985.7,2014_2016,26000,Others,Manual,First,22.74,796,47.3,Others,22.74,Maruti,Alto 800 VXI
932,932,Chevrolet Sail Hatchback 1.2 LS,Kolkata,2897.29,2013_2014,37400,Others,Manual,First,18.2,1199,82.5,Others,18.2,Chevrolet,Sail Hatchback 1.2 LS
933,933,Skoda Superb Elegance 1.8 TSI AT,Mumbai,15329.6,2007_2012,95000,Others,Automatic,First,13.7,1798,157.75,Others,13.7,Skoda,Superb Elegance 1.8 TSI AT
934,934,Audi A4 2.0 TDI,Kolkata,15252.95,2007_2012,34000,Diesel,Automatic,First,16.55,1968,147.51,Others,16.55,Audi,A4 2.0 TDI
935,935,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Mumbai,14486.47,2013_2014,95000,Diesel,Manual,Other,12.8,2494,102.0,Others,12.8,Toyota,Innova 2.5 G (Diesel) 7 Seater BS IV
936,936,Mercedes-Benz CLA 200 CDI Sport,Coimbatore,43306.12,2017_2019,13689,Diesel,Automatic,First,17.9,2143,136.0,Others,17.9,Mercedes-Benz,CLA 200 CDI Sport
937,937,Hyundai i10 Era,Jaipur,2759.33,2007_2012,84000,Others,Manual,Other,19.81,1086,68.05,Others,19.81,Hyundai,i10 Era
938,938,Maruti Swift Dzire VXi,Kolkata,2146.14,2007_2012,47000,Others,Manual,Other,17.5,1298,85.8,Others,17.5,Maruti,Swift Dzire VXi
939,939,Skoda Rapid 1.5 TDI AT Ambition,Ahmedabad,11113.96,2014_2016,60001,Diesel,Automatic,First,21.66,1498,103.52,Others,21.66,Skoda,Rapid 1.5 TDI AT Ambition
940,940,Maruti Ritz VDi,Hyderabad,5518.66,2007_2012,96000,Diesel,Manual,First,21.1,1248,73.9,Others,21.1,Maruti,Ritz VDi
941,941,Hyundai Accent GLS 1.6,Jaipur,1839.55,1998_2006,47300,Others,Manual,Other,14.4,1599,94.0,Others,14.4,Hyundai,Accent GLS 1.6
942,942,Honda Amaze SX i-VTEC,Coimbatore,7572.82,2013_2014,28246,Others,Manual,Other,17.8,1198,86.7,Others,17.8,Honda,Amaze SX i-VTEC
943,943,Maruti Wagon R LXI,Delhi,1916.2,2007_2012,65000,Others,Manual,Other,18.9,998,67.1,Others,18.9,Maruti,Wagon R LXI
944,944,Volkswagen Polo Diesel Comfortline 1.2L,Chennai,7358.21,2013_2014,68000,Diesel,Manual,Other,22.07,1199,73.9,Others,22.07,Volkswagen,Polo Diesel Comfortline 1.2L
945,945,Ford Endeavour 2.2 Trend AT 4X2,Kochi,47751.7,2017_2019,11209,Diesel,Automatic,First,12.62,2198,158.0,7,12.62,Ford,Endeavour 2.2 Trend AT 4X2
946,946,Hyundai i20 1.2 Sportz,Pune,5058.77,2007_2012,41980,Others,Manual,Other,17.0,1197,80.0,Others,17.0,Hyundai,i20 1.2 Sportz
947,947,Chevrolet Beat Diesel PS,Bangalore,3679.1,2007_2012,65000,Diesel,Manual,First,25.44,936,57.6,Others,25.44,Chevrolet,Beat Diesel PS
948,948,Honda Civic 2010-2013 1.8 V MT,Kolkata,3065.92,2007_2012,38000,Others,Manual,First,14.8,1799,130.2,Others,14.8,Honda,Civic 2010-2013 1.8 V MT
949,949,Maruti Wagon R VXI BS IV,Pune,4752.18,2013_2014,51000,Others,Manual,First,20.51,998,67.04,Others,20.51,Maruti,Wagon R VXI BS IV
950,950,Skoda Rapid 1.6 MPI Ambition Plus,Kochi,7802.77,2013_2014,33855,Others,Manual,First,15.0,1598,103.6,Others,15.0,Skoda,Rapid 1.6 MPI Ambition Plus
951,951,Maruti Baleno Vxi - BSIII,Pune,1609.61,1998_2006,146000,Others,Manual,Other,15.4,1590,94.0,Others,15.4,Maruti,Baleno Vxi - BSIII
952,952,Ford EcoSport 1.5 TDCi Titanium,Bangalore,10730.72,2014_2016,47037,Diesel,Manual,Other,22.77,1498,98.59,Others,22.77,Ford,EcoSport 1.5 TDCi Titanium
953,953,Hyundai Accent GLE,Ahmedabad,3832.4,2007_2012,58000,Others,Manual,Other,13.2,1495,94.0,Others,13.2,Hyundai,Accent GLE
954,954,BMW 5 Series 520d Luxury Line,Mumbai,26826.8,2007_2012,61240,Diesel,Automatic,First,22.48,1995,190.0,Others,22.48,BMW,5 Series 520d Luxury Line
955,955,Maruti Alto K10 2010-2014 VXI,Chennai,3219.22,2007_2012,91211,Others,Manual,First,20.92,998,67.1,Others,20.92,Maruti,Alto K10 2010-2014 VXI
956,956,Audi Q3 2012-2015 2.0 TDI Quattro Premium Plus,Bangalore,27210.04,2013_2014,84000,Diesel,Automatic,First,15.73,1968,174.33,Others,15.73,Audi,Q3 2012-2015 2.0 TDI Quattro Premium Plus
957,957,Maruti Wagon R LXI DUO BSIII,Mumbai,2222.79,2007_2012,64226,Others,Manual,First,17.3,1061,57.5,Others,9.105263158,Maruti,Wagon R LXI DUO BSIII
958,958,Toyota Corolla H4,Bangalore,3755.75,1998_2006,67000,Others,Automatic,Other,11.3,1794,125.0,Others,11.3,Toyota,Corolla H4
959,959,Volvo XC60 D5,Pune,21154.85,2007_2012,106976,Diesel,Automatic,First,13.5,2400,215.0,Others,13.5,Volvo,XC60 D5
960,960,Honda Jazz 1.5 VX i DTEC,Kolkata,8967.82,2014_2016,27210,Diesel,Manual,First,27.3,1498,98.6,Others,27.3,Honda,Jazz 1.5 VX i DTEC
961,961,Maruti Ciaz 1.3 Alpha,Delhi,13643.34,2017_2019,26322,Diesel,Manual,First,28.09,1248,88.5,Others,28.09,Maruti,Ciaz 1.3 Alpha
962,962,Maruti Swift VXI BSIV,Mumbai,7894.74,2014_2016,9107,Others,Manual,First,20.4,1197,81.8,Others,20.4,Maruti,Swift VXI BSIV
963,963,Mercedes-Benz New C-Class C 220 CDI Avantgarde,Kochi,25385.82,2014_2016,63983,Diesel,Automatic,First,19.27,2143,170.0,Others,19.27,Mercedes-Benz,New C-Class C 220 CDI Avantgarde
964,964,Maruti Wagon R VXI Minor,Chennai,2529.38,2007_2012,134000,Others,Manual,Other,18.9,1061,67.0,Others,18.9,Maruti,Wagon R VXI Minor
965,965,Mercedes-Benz A Class A180 Sport,Pune,24527.36,2014_2016,11000,Others,Automatic,First,15.5,1595,120.7,Others,15.5,Mercedes-Benz,A Class A180 Sport
966,966,Maruti Swift Dzire AMT ZDI,Coimbatore,12386.32,2017_2019,24852,Diesel,Automatic,First,26.59,1248,74.0,Others,26.59,Maruti,Swift Dzire AMT ZDI
967,967,Hyundai Grand i10 AT Asta,Pune,6898.32,2013_2014,37632,Others,Automatic,First,18.9,1197,82.0,Others,18.9,Hyundai,Grand i10 AT Asta
968,968,Nissan Sunny 2011-2014 XV Special Edition,Chennai,6591.73,2013_2014,55000,Others,Manual,Other,16.95,1498,97.7,Others,16.95,Nissan,Sunny 2011-2014 XV Special Edition
969,969,Maruti A-Star Lxi,Hyderabad,3985.7,2007_2012,81448,Others,Manual,First,19.0,998,66.1,Others,19.0,Maruti,A-Star Lxi
970,970,Renault KWID RXT Optional,Hyderabad,6821.67,2017_2019,1900,Others,Manual,First,25.17,799,53.3,Others,25.17,Renault,KWID RXT Optional
971,971,Hyundai Verna 1.6 SX VTVT (O) AT,Coimbatore,8232.0,2007_2012,54957,Others,Automatic,First,17.1,1591,121.4,Others,17.1,Hyundai,Verna 1.6 SX VTVT (O) AT
972,972,Maruti Wagon R LXI Minor,Chennai,2682.68,2007_2012,55000,Others,Manual,Other,18.9,1061,67.0,Others,18.9,Maruti,Wagon R LXI Minor
973,973,BMW 3 Series 320d Sport Line,Kolkata,25293.84,2013_2014,21983,Diesel,Automatic,First,18.88,1995,184.0,Others,18.88,BMW,3 Series 320d Sport Line
974,974,BMW 5 Series 2003-2012 520d,Delhi,29126.24,2013_2014,76000,Diesel,Automatic,First,18.48,1995,177.0,Others,18.48,BMW,5 Series 2003-2012 520d
975,975,Tata Indigo CS eVX,Jaipur,4292.29,2014_2016,65000,Diesel,Manual,First,25.0,1396,69.01,Others,25.0,Tata,Indigo CS eVX
976,976,Hyundai i20 Sportz 1.4 CRDi,Hyderabad,9504.35,2014_2016,26000,Diesel,Manual,First,22.54,1396,88.73,Others,22.54,Hyundai,i20 Sportz 1.4 CRDi
977,977,Maruti Omni E MPI STD BS IV,Kochi,5825.25,2017_2019,11571,Others,Manual,First,16.8,796,34.2,Others,16.8,Maruti,Omni E MPI STD BS IV
978,978,Maruti Swift ZDi,Hyderabad,9351.06,2013_2014,81000,Diesel,Manual,First,25.2,1248,74.0,Others,25.2,Maruti,Swift ZDi
979,979,Ford Ecosport Signature Edition Diesel,Coimbatore,17858.98,2017_2019,23154,Diesel,Manual,First,23.0,1498,98.96,Others,23.0,Ford,Ecosport Signature Edition Diesel
980,980,Honda Brio VX AT,Mumbai,6361.78,2013_2014,26856,Others,Automatic,First,16.5,1198,86.8,Others,16.5,Honda,Brio VX AT
981,981,Toyota Innova Crysta 2.4 GX MT,Chennai,25293.84,2017_2019,67489,Diesel,Manual,First,13.68,2393,147.8,7,13.68,Toyota,Innova Crysta 2.4 GX MT
982,982,Mahindra Scorpio 2.6 LX,Bangalore,6591.73,2007_2012,176000,Diesel,Manual,Other,10.5,2179,120.0,Others,10.5,Mahindra,Scorpio 2.6 LX
983,983,Hyundai i20 1.2 Magna,Kolkata,3449.16,2007_2012,18000,Others,Manual,First,18.5,1197,80.0,Others,18.5,Hyundai,i20 1.2 Magna
984,984,Hyundai Verna 1.6 SX,Ahmedabad,10347.48,2013_2014,63003,Diesel,Manual,First,22.32,1582,126.32,Others,22.32,Hyundai,Verna 1.6 SX
985,985,Mahindra XUV500 W6 2WD,Chennai,14409.82,2013_2014,80000,Diesel,Manual,First,15.1,2179,140.0,7,15.1,Mahindra,XUV500 W6 2WD
986,986,Volkswagen Vento 1.5 TDI Comfortline,Coimbatore,8262.65,2013_2014,56658,Diesel,Manual,First,20.64,1498,108.5,Others,20.64,Volkswagen,Vento 1.5 TDI Comfortline
987,987,Maruti Swift Dzire VDI Optional,Kochi,13045.49,2017_2019,18592,Diesel,Manual,First,26.59,1248,74.0,Others,26.59,Maruti,Swift Dzire VDI Optional
988,988,Tata Manza Aura Safire BS IV,Pune,2835.98,2007_2012,75695,Others,Manual,First,13.7,1368,88.8,Others,13.7,Tata,Manza Aura Safire BS IV
989,989,Maruti Swift VDI,Kolkata,3832.4,2007_2012,82000,Diesel,Manual,Other,22.9,1248,74.0,Others,22.9,Maruti,Swift VDI
990,990,Volkswagen Polo Diesel Highline 1.2L,Chennai,7281.56,2013_2014,60000,Diesel,Manual,First,22.07,1199,73.9,Others,22.07,Volkswagen,Polo Diesel Highline 1.2L
991,991,Honda City 1.5 V MT,Pune,5365.36,2007_2012,138000,Others,Manual,Other,17.0,1497,118.0,Others,17.0,Honda,City 1.5 V MT
992,992,Hyundai i20 Asta (o) 1.4 CRDi (Diesel),Bangalore,8431.28,2013_2014,67000,Diesel,Manual,First,23.0,1396,90.0,Others,23.0,Hyundai,i20 Asta (o) 1.4 CRDi (Diesel)
993,993,Honda City 1.5 V MT,Coimbatore,9703.64,2007_2012,42750,Others,Manual,First,17.0,1497,118.0,Others,17.0,Honda,City 1.5 V MT
994,994,Chevrolet Beat Diesel,Kochi,3786.41,2013_2014,52398,Diesel,Manual,First,25.44,936,57.6,Others,25.44,Chevrolet,Beat Diesel
995,995,Chevrolet Spark 1.0 LS,Kochi,5058.77,2013_2014,36657,Others,Manual,First,16.2,995,62.1,Others,16.2,Chevrolet,Spark 1.0 LS
996,996,Tata New Safari DICOR 2.2 EX 4x2,Delhi,5365.36,2007_2012,77000,Diesel,Manual,Other,11.57,2179,138.1,7,11.57,Tata,New Safari DICOR 2.2 EX 4x2
997,997,Mercedes-Benz GL-Class 350 CDI Blue Efficiency,Delhi,59402.2,2013_2014,85000,Diesel,Automatic,First,11.3,2987,254.8,7,11.3,Mercedes-Benz,GL-Class 350 CDI Blue Efficiency
998,998,BMW 5 Series 2003-2012 530d Highline,Pune,12248.35,2007_2012,112500,Diesel,Automatic,First,11.5,2993,235.0,Others,11.5,BMW,5 Series 2003-2012 530d Highline
999,999,Toyota Fortuner 2.8 4WD MT,Kochi,20357.71,2013_2014,105072,Diesel,Manual,First,14.24,2755,174.5,7,14.24,Toyota,Fortuner 2.8 4WD MT
1000,1000,BMW X1 sDrive 18i,Pune,14563.12,2007_2012,80000,Others,Automatic,First,11.25,1995,150.0,Others,11.25,BMW,X1 sDrive 18i
1001,1001,Renault Captur 1.5 Diesel Platine Mono,Kochi,21476.77,2017_2019,3102,Diesel,Manual,First,20.37,1461,108.45,Others,20.37,Renault,Captur 1.5 Diesel Platine Mono
1002,1002,Hyundai Xcent 1.1 CRDi S,Coimbatore,10715.39,2014_2016,14656,Diesel,Manual,First,24.4,1120,71.0,Others,24.4,Hyundai,Xcent 1.1 CRDi S
1003,1003,BMW 3 Series 320d,Hyderabad,16862.56,2007_2012,105000,Diesel,Automatic,Other,13.2,1995,170.0,Others,13.2,BMW,3 Series 320d
1004,1004,BMW 5 Series 2010-2013 525i,Hyderabad,16862.56,2007_2012,61000,Others,Automatic,Other,10.8,2497,215.0,Others,10.8,BMW,5 Series 2010-2013 525i
1005,1005,Nissan Micra XE,Pune,3525.81,2007_2012,85046,Others,Manual,Other,18.06,1198,75.0,Others,18.06,Nissan,Micra XE
1006,1006,Jaguar XF 2.2 Litre Luxury,Delhi,40623.44,2013_2014,48000,Diesel,Automatic,First,16.36,2179,187.7,Others,16.36,Jaguar,XF 2.2 Litre Luxury
1007,1007,Land Rover Range Rover TDV8 (Diesel),Bangalore,102708.32,2007_2012,55000,Diesel,Automatic,First,10.2,4367,308.0,7,10.2,Land Rover,Range Rover TDV8 (Diesel)
1008,1008,Jeep Compass 1.4 Limited Option,Mumbai,27210.04,2017_2019,4000,Others,Automatic,First,16.0,1368,160.0,Others,16.0,Jeep,Compass 1.4 Limited Option
1009,1009,Honda CR-V 2.4 AT,Delhi,7358.21,2007_2012,94000,Others,Automatic,Other,10.1,2354,152.0,Others,10.1,Honda,CR-V 2.4 AT
1010,1010,Maruti Swift VXI,Coimbatore,7005.63,2013_2014,61110,Others,Manual,First,18.6,1197,85.8,Others,18.6,Maruti,Swift VXI
1011,1011,Hyundai Xcent 1.1 CRDi S,Chennai,5365.36,2014_2016,80000,Diesel,Manual,First,24.4,1120,71.0,Others,24.4,Hyundai,Xcent 1.1 CRDi S
1012,1012,Nissan Terrano XV Premium 110 PS,Kochi,11665.83,2014_2016,43190,Diesel,Manual,First,19.01,1461,108.5,Others,19.01,Nissan,Terrano XV Premium 110 PS
1013,1013,Audi A4 35 TDI Technology,Hyderabad,38324.0,2014_2016,45000,Diesel,Automatic,First,18.25,1968,187.74,Others,18.25,Audi,A4 35 TDI Technology
1014,1014,Hyundai Grand i10 Asta Option,Coimbatore,9013.8,2014_2016,44178,Others,Manual,First,18.9,1197,82.0,Others,18.9,Hyundai,Grand i10 Asta Option
1015,1015,Toyota Innova 2.5 G (Diesel) 8 Seater,Hyderabad,20694.96,2014_2016,84415,Diesel,Manual,First,12.99,2494,100.6,Others,12.99,Toyota,Innova 2.5 G (Diesel) 8 Seater
1016,1016,Hyundai i20 1.2 Magna,Kolkata,7051.62,2014_2016,35000,Others,Manual,First,18.5,1197,80.0,Others,18.5,Hyundai,i20 1.2 Magna
1017,1017,Ford EcoSport 1.5 TDCi Titanium,Kolkata,7511.5,2013_2014,44000,Diesel,Manual,First,22.77,1498,98.59,Others,22.77,Ford,EcoSport 1.5 TDCi Titanium
1018,1018,Honda City 1.5 S MT,Hyderabad,8048.04,2007_2012,67635,Others,Manual,First,17.0,1497,118.0,Others,17.0,Honda,City 1.5 S MT
1019,1019,Ford EcoSport 1.5 Petrol Titanium Plus AT,Coimbatore,19024.03,2017_2019,18385,Others,Automatic,First,14.8,1497,121.36,Others,14.8,Ford,EcoSport 1.5 Petrol Titanium Plus AT
