시도,시군,업종,업소명,주소,연락처,메뉴1,가격1,메뉴2,가격2,메뉴3,가격3
대구광역시,달서구,일식,백두산식당,대구광역시 달서구 성서로 440-1 (이곡동 1227-9),053-591-2020,회덮밥,8000,생선초밥,8000,물회,10000
대구광역시,달서구,한식_면류,별미국수,대구광역시 달서구 달구벌대로260길 19 (이곡동 661-9),053-585-1123,들깨 칼국수,7000,잔치국수,5000,,
대구광역시,달서구,중식,보배루,대구광역시 달서구 당산로38길 17 (두류동 495-37),053-656-1002,자장면,4000,짬뽕,6000,,
대구광역시,달서구,한식_일반,보영이네 시골밥상,대구광역시 달서구 성지로14안길 14 (용산동),053-252-6633,한정식,7000,추어탕,7000,칼국수,6000
대구광역시,달서구,한식_일반,뽀끼뽀끼분식이야기,대구광역시 달서구 월배로24길 20 (진천동 248-24),053-632-4747,떡볶이,3000,순대,3000,튀김3개,2000
대구광역시,달서구,한식_일반,삼천식당,대구광역시 달서구 신당로 23 (신당동 1814-11),053-585-2789,칼국수,4000,제육볶음,3000,,
대구광역시,달서구,한식_일반,새댁식육식당,대구광역시 달서구 문화회관3길 37 (장기동),053-587-8866,된장찌개,6000,김치찌개,7000,고추장불고기(200g),8000
대구광역시,달서구,미용업,새리미용실,대구광역시 달서구 도원로 46 (도원동),053-638-5797,커트(여성),5000,커트(남성),6000,,
대구광역시,달서구,한식_일반,새하얀식당,대구광역시 달서구 달구벌대로330길 19 (감삼동114-2),053-629-4700,김치찌개,7000,동태찌개,8000,제육볶음,8000
대구광역시,달서구,한식_일반,생생맛정식,대구광역시 달서구 호산동로35북길 46 (호산동 352-15),053-588-3626,불고기정식,7500,된장찌개,6500,순두부찌개,6500
대구광역시,달서구,미용업,샬롬헤어,"대구광역시 달서구 상인서로76 107/111(상인동, 영남화성타운)",053-639-2486,남성커트,10000,퍼머,25000,염색,20000
대구광역시,달서구,미용업,서울미용실,대구광역시 달서구 달구벌대로 260길 20 (이곡동 661-20),,커트,5000,퍼머,15000,드라이,8000
대구광역시,달서구,중식,서태후,대구광역시 달서구 진천로8길 7 (진천동 490-11),053-635-3553,자장면,5000,짬뽕,6000,간짜장,7000
대구광역시,달서구,미용업,석미용실,대구광역시 달서구 한실로 136 (도원동),053-641-3171,커트(성인),10000,커트(아동),8000,,
대구광역시,달서구,한식_일반,성원푸드,대구광역시 달서구 문화회관5길 2 (장기동 628-4),053-588-1147,한식뷔페,7000,,,,
대구광역시,달서구,세탁업,세탁일번가,대구광역시 달서구 선원로 87 (이곡동 1186-13),053-588-2820,정장1벌,7000,바지,3000,와이셔츠,3000
대구광역시,달서구,미용업,수미미용실,대구광역시 달서구 야외음악당로9길 37 (성당동 420-2 46호),053-656-6053,커트,10000,파마,20000,드라이,10000
대구광역시,달서구,미용업,수헤어,대구광역시 달서구 당산동길 45 (성당동 708-27),053-526-2648,커트,10000,파마,25000,,
대구광역시,달서구,한식_일반,신광식육식당,대구광역시 달서구 야외음악당로47길 105 (두류동),053-624-9275,돼지국밥,5000,수육정식,8000,,
대구광역시,달서구,이용업,신광이용소,대구광역시 달서구 구마로39길 30 (성당동 824-63),053-624-3953,커트,10000,,,,
대구광역시,달서구,미용업,신라미장,대구광역시 달서구 새동네로 34 (용산동 410-2),053-584-2405,파마,35000,드라이,12000,커트,13000
대구광역시,달서구,한식_일반,쌀맛난다,대구광역시 달서구 선원로23남길 3 (이곡동 1310-8),053-291-6184,쌀국수,6000,고기짜조,6500,분짜,9000
대구광역시,달서구,한식_육류,쎈밤(두류동),대구광역시 달서구 달구벌대로344길 15 (두류동),070-4116-3137,삼겹살(150g),7900,목살(150g),7900,막창(150g),7900
대구광역시,달서구,한식_육류,쎈밤(장기동),대구광역시 달서구 장기로 57길 14 1층 (장기동),053-721-7139,삼겹살(150g),7900,목살(150g),7900,막창(150g),7900
대구광역시,달서구,한식_일반,아름식당,대구광역시 달서구 파도고개로 198 (두류동 1249-19),053-622-5556,칼국수,6000,된장찌개,6000,김치찌개,7000
대구광역시,달서구,한식_일반,어통가,대구광역시 달서구 와룡로 17-1 (본동 1093),053-525-9295,고등어구이정식,9000,가자미구이,10000,제육볶음,9500
대구광역시,달서구,한식_면류,엄마손칼국수,대구광역시 달서구 용산로14길 6 (장기동),053-553-8588,된장찌개,8000,김치찌개,8000,잔치국수,6000
대구광역시,달서구,기타요식업,엠트리,대구광역시 달서구 상인로26길 10 (상인동 1532),053-633-6888,아메리카노,2500,카페라떼,3500,카푸치노,3500
대구광역시,달서구,한식_면류,영래칼국수,대구광역시 달서구 대명천로 58 (성당동),053-653-7933,칼국수,6000,냉칼국수,6000,잔치국수,5000
대구광역시,달서구,중식,영화반점,대구광역시 달서구 선원로37남길 20 (이곡동 1356-8),053-592-9166,자장면,3000,짬뽕,5000,야끼우동,8000
대구광역시,달서구,한식_일반,옥방맛집,대구광역시 달서구 성지로16길 35 (용산동 455-9),053-583-8807,칼국수,6000,부추전,5000,,
대구광역시,달서구,한식_일반,와락김밥,대구광역시 달서구 월배로 457 1층 (송현동),053-654-6366,돈가스,7000,잔치국수,5000,김밥(1인분),3300
대구광역시,달서구,한식_일반,와룡돈까스,대구광역시 달서구 선원로14길 21 (신당동 1761-16),053-585-3303,돈까스,6500,비빔밥,5500,냉면,5500
대구광역시,달서구,중식,우당탕반점,대구광역시 달서구 월배로34길 48 (상인동 343-4),053-636-3688,자장면,4500,짬뽕,5500,우동,5000
대구광역시,달서구,한식_일반,웃는돈지국수가,대구광역시 달서구 월배로14길 35 (진천동 628-29),053-636-3011,칼국수,6000,고등어구이,7000,돈까스,7500
대구광역시,달서구,한식_일반,웅이네,대구광역시 달서구 조암남로16길 30 (월성동 1139-1),070-7535-8282,김치찜,8000,쌈밥정식,9000,,
대구광역시,달서구,미용업,은이헤어샵,대구광역시 달서구 성서서로69길 68 (신당동),053-585-2785,커트,6000,퍼머,20000,염색,20000
대구광역시,달서구,미용업,이경화헤어샵,대구광역시 달서구 선원로14길 56 (신당동 1765-4),053-582-0359,커트,10000,퍼머,20000,,
대구광역시,달서구,한식_일반,정시칼국시,대구광역시 달서구 문화회관3길 43 1층 (장기동),053-582-0177,정식,6000,잔치국수,5000,청국장,7000
대구광역시,달서구,한식_일반,종로빈대떡,대구광역시 달서구 월배로28길17 (진천동 117-6),053-634-8515,손수제비,5000,잔치국수,5000,,
대구광역시,달서구,한식_일반,죽도생아구찜,대구광역시 달서구 상인서로10길 32 (상인동 1538-1),053-643-4888,아구찜,30000,아구탕,11000,,
대구광역시,달서구,한식_일반,중앙분식,대구광역시 달서구 상원로 22-17 (상인동)대동시장내,053-636-1584,칼국수,6000,잔치국수,5000,우동,5000
대구광역시,달서구,중식,중화반점 차오,대구광역시 달서구 계대동문로3안길 26 (신당동 1697-22),053-593-0000,자장면,5500,짬뽕,7000,우동,7000
대구광역시,달서구,한식_일반,집밥이땡긴다,대구광역시 달서구 호산동로 178 (호산동 360-9),053-585-5577,참치찌개,7000,김치찌개,7000,된장찌개,7000
대구광역시,달서구,중식,짬뽕의따거,대구광역시 달서구 상인서로 85 (상인동 1514),053-639-2783,자장면,4500,짬뽕,7000,고추짜장,6500
대구광역시,달서구,한식_면류,착한칼국수,대구광역시 달서구 와룡로 22 (본동 959-1),053-563-3650,멸치칼국수,6500,잔치국수,6000,,
대구광역시,달서구,중식,천안문,대구광역시 달서구 두류공원로 128 (성당동 118-11),053-621-9663,자장면,3000,짬뽕,4000,,
대구광역시,달서구,한식_일반,청도시골밥상,대구광역시 달서구 달구벌대로291길 49 (장기동 46-4),053-566-1298,우렁쌈밥,10000,정구지전,5000,,
대구광역시,달서구,기타요식업,카페체크,대구광역시 달서구 와룡로 231 (죽전동),053-710-4998,아메리카노,1000,카페라떼,2800,초코라떼,2800
대구광역시,달서구,세탁업,클링클링세탁소,대구광역시 달서구 월곡로145 (상인동),053-634-7771,정장1벌,5000,바지,2500,하의,1500
대구광역시,달서구,목욕업,태흥목욕탕,대구광역시 달서구 와룡로 233 (죽전동),053-559-4300,성인 목욕료,6000,아동,3000,,
대구광역시,달서구,한식_일반,토담골,대구광역시 달서구 상원로 83-5 (상인동 1441),053-638-6009,된장찌개,6500,김치찌개,6500,,
대구광역시,달서구,기타요식업,페이쓰커피,대구광역시 달서구 성서서로69길 66-6 1층(신당동),053-592-1320,아메리카노,1200,녹차라떼,2700,레몬에이트,2700
대구광역시,달서구,한식_일반,한양푼이 닭개장 국수 추어탕,대구광역시 달서구 월곡로32길 34 (상인동 1565-5),053-632-5858,닭개장,7000,추어탕,7500,잔치국수,5000
대구광역시,달서구,한식_일반,합천명품토종흑돼지촌,대구광역시 달서구 선원로10 (신당동1697-6),053-587-3744,잔치국수,5000,김치찌개,7000,된장찌개,7000
대구광역시,달서구,한식_일반,해바라기식당,대구광역시 달서구 서당로 53 (신당동 1731-3),053-586-2767,청국장,7000,칼국수,6000,치즈돈까스,8000
대구광역시,달서구,한식_기타,행복맛집,대구광역시 달서구 와룡로10길 57 (본동 777-5),053-651-9233,삼겹살(100g),6600,잔치국수,6000,잔치닭국수,6000
대구광역시,달서구,한식_일반,행복식당,대구광역시 달서구 성서로72길 113 (이곡동 1000-275),053-581-1805,행복정식,7000,,,,
대구광역시,달서구,한식_일반,행복한 해물찜,대구광역시 달서구 상화로 213 (상인동),053-634-6012,아구찜,32000,포장시,27000,,
대구광역시,달서구,한식_일반,현대식당,대구광역시 달서구 당산로 27 (본리동 145-5),053-554-6401,칼국수,6000,비빔밥,7000,,
대구광역시,달서구,한식_일반,호야식당,대구광역시 달서구 달구벌대로330길 43 (감삼동 113-32),053-565-3738,정식,6000,된장찌개,6000,김치찌개,7000
대구광역시,달서구,중식,홍화성,대구광역시 달서구 송현로 103 (송현동 1029-1),053-636-9033,자장면,4000,짬뽕,5000,냉면,7000
대구광역시,달성군,이용업,강변이용소,대구광역시 달성군 현풍읍 현풍로 56,053-611-8730,컷트,12000,"컷트,면도",14000,염색,14000
대구광역시,달성군,한식_육류,고구려,대구광역시 달성군 화원읍 명천로 244,053-639-6766,돼지갈비,9500,삼겹살,11000,항정살,11000
대구광역시,달성군,한식_면류,김밥면맛나분식,대구광역시 달성군 유가읍 테크노상업로 120 134호,053-611-5420,김밥,3000,라면,4000,떡볶이,4000
대구광역시,달성군,한식_면류,김태희손국수식당,대구광역시 달성군 옥포읍 옥포로 597,053-616-0765,손칼국수,7000,칼제비,8000,들깨칼국수,8000
대구광역시,달성군,한식_일반,다사쭈막,대구광역시 달성군 다사읍 죽곡1길 13-3 1층 104호,053-583-7717,쭈꾸미+공기밥(점심)(점심특선),10000,쭈꾸미+볶음밥(점심),11000,쭈꾸미+차돌박이,15000
대구광역시,달성군,한식_일반,다사축산 식육식당,대구광역시 달성군 다사읍 죽곡1길 6,053-586-1030,차돌된장뚝배기,7000,한우육회비빔밥,13000,한우국밥,9000
대구광역시,달성군,한식_일반,대명숯불갈비,대구광역시 달성군 논공읍 금강로2길 19-2,053-615-8668,비빔밥,6500,된장찌개,6500,김치찌개,7000
대구광역시,달성군,한식_면류,동곡윤송손칼국수,대구광역시 달성군 하빈면 달구벌대로55길 87-2,053-583-6396,칼국수,7000,냉칼국수,8000,촌두부,7000
대구광역시,달성군,이용업,명호이용소,대구광역시 달성군 현풍읍 현풍로 80,053-616-0061,컷트,12000,"컷트,면도",14000,염색,14000
대구광역시,달성군,한식_일반,미소갈비찜,대구광역시 달성군 현풍읍 현풍로6길 5 104호(현풍백년도깨비시장 청년몰),,간장 갈비찜,10000,매운 갈비찜,10000,,
대구광역시,달성군,한식_일반,부촌옛날국수,대구광역시 달성군 논공읍 논공로9길 3 1층,,잔치국수,5000,칼국수,5000,비빔국수,5500
대구광역시,달성군,한식_면류,서순자손수제비,대구광역시 달성군 화원읍 비슬로 516길 54,053-637-1606,수제비,5500,칼국수,5500,잔치국수,5000
대구광역시,달성군,목욕업,선샤인사우나,대구광역시 달성군 다사읍 대실역북로2길 8-6,053-587-0035,남,9500,여,9000,아동,7500
대구광역시,달성군,한식_면류,송가네 잔칫날 국수전문점,대구광역시 달성군 유가읍 비슬로64길 36-4,053-616-8899,잔치국수,6000,콩국수,10000,강된장보리밥,2000
대구광역시,달성군,한식_일반,수연정식식당,대구광역시 달성군 옥포읍 간경길 9 1층,,수연정식,7000,된장찌개 등 찌개(2인 이상),8000,,
대구광역시,달성군,미용업,수원미용타운,대구광역시 달성군 화원읍 성화로6길 22,053-643-0782,컷트,12000,파마,25000,염색,25000
대구광역시,달성군,한식_면류,순해집손칼국수,대구광역시 달성군 화원읍 사문진로 425,053-638-9255,칼국수,5500,잔치국수,5000,수제비,6000
대구광역시,달성군,기타요식업,슈슈네쌀쿠키,대구광역시 달성군 다사읍 달구벌대로174길 12 다동 107호,,에그 샌드위치,3800,사과쌀쿠키,900,머랭쿠키,1000
대구광역시,달성군,한식_면류,옛날국수집,대구광역시 달성군 논공읍 금포로 17,053-617-1555,칼국수,5500,수제비,5500,칼제비,5500
대구광역시,달성군,한식_일반,옹기마을,대구광역시 달성군 현풍읍 현풍로24길 14 옹기마을,053-611-0085,보리밥정식,8500,청국장정식,8800,시래기정식,9000
대구광역시,달성군,한식_일반,우록 뜰,대구광역시 달성군 가창면 우록길 127,053-766-3363,청국장정식,10000,돌미역국정식,10000,추어탕정식,10000
대구광역시,달성군,한식_일반,웰빙보리밥,대구광역시 달성군 화원읍 비슬로512길 66 106호,053-637-2752,보리밥,7000,비빔밥,7000,잔치국수,5000
