,회원번호,회원상태,성별,나이,등록카드,결혼,구독여부,주소지,세부주소지,나이대
931,157372096,정상회원,여,48,국민은행,기혼,False,부산광역시,부산진구,40대
932,157674624,정상회원,여,56,우리은행,기혼,False,충청북도,충주시,50대
933,157784128,정상회원,여,35,롯데카드,미확인,미확인,경기도,수원시,30대
934,157845376,정상회원,여,40,현대카드,미혼,False,경기도,수원시,40대
935,158350208,정상회원,여,66,새마을금고,미확인,False,대구광역시,수성구,60대
936,158352064,정상회원,여,67,우리은행,미확인,False,경기도,포천시,60대
937,158487552,정상회원,여,40,삼성카드,기혼,False,대구광역시,달서구,40대
938,158647168,정상회원,여,44,롯데카드,기혼,미확인,경상남도,거제시,40대
939,158932992,정상회원,여,39,우리은행,기혼,False,경기도,안성시,30대
940,159022080,정상회원,여,56,농협중앙회,미혼,미확인,경상남도,양산시,50대
941,159127872,정상회원,여,45,롯데카드,기혼,False,경기도,남양주시,40대
942,159131584,정상회원,여,51,신한은행,기혼,False,제주특별자치도,제주시,50대
943,159216960,정상회원,여,37,농협중앙회,미혼,False,경기도,용인시,30대
944,159358016,정상회원,여,55,농협중앙회,미혼,True,제주특별자치도,제주시,50대
945,159634560,정상회원,여,40,광주은행,미혼,False,서울특별시,동작구,40대
946,159918528,정상회원,여,35,롯데카드,미혼,True,충청북도,단양군,30대
947,159950080,정상회원,여,45,연결앱결제,미혼,False,서울특별시,강동구,40대
948,160183936,정상회원,여,39,신한은행,미혼,False,부산광역시,서구,30대
949,160384384,정상회원,여,35,국민카드,미혼,미확인,서울특별시,강남구,30대
950,160471616,정상회원,여,54,신한은행,미혼,True,경상남도,양산시,50대
951,160827968,정상회원,여,43,SC제일은행,기혼,False,제주특별자치도,서귀포시,40대
952,160924480,정상회원,여,34,부산은행,기혼,False,전라북도,정읍시,30대
953,160937472,정상회원,여,38,국민은행,미혼,False,경기도,안양시,30대
954,161475712,정상회원,여,40,롯데카드,기혼,False,부산광역시,해운대구,40대
955,161538816,정상회원,남,63,기업은행,기혼,False,경상북도,봉화군,60대
956,161540672,정상회원,여,62,삼성카드,기혼,True,경상북도,포항시,60대
957,161609344,정상회원,여,43,롯데카드,기혼,미확인,강원도,강릉시,40대
958,161689152,정상회원,여,39,우체국,기혼,False,서울특별시,강서구,30대
959,162147584,정상회원,여,71,신한은행,미혼,False,대구광역시,달서구,70대이상
960,162325760,정상회원,여,41,기업은행,미혼,미확인,강원도,춘천시,40대
961,162340608,정상회원,여,38,국민은행,기혼,False,경기도,부천시,30대
962,162344320,정상회원,여,52,신한은행,미확인,False,강원도,삼척시,50대
963,162398144,정상회원,여,54,현대카드,미확인,True,광주광역시,서구,50대
964,162988352,정상회원,여,37,롯데카드,기혼,False,부산광역시,금정구,30대
965,163147968,정상회원,여,45,롯데카드,미확인,미확인,경상남도,진주시,40대
966,163153536,정상회원,여,33,농협중앙회,미확인,True,경상북도,포항시,30대
967,163435648,정상회원,남,41,연결앱결제,기혼,False,전라북도,군산시,40대
968,163461632,정상회원,여,60,연결앱결제,기혼,False,인천광역시,남구,60대
969,163925632,정상회원,여,32,농협중앙회,미확인,False,충청북도,증평군,30대
970,163983168,정상회원,여,42,하나은행,기혼,미확인,충청남도,천안시,40대
971,164094528,정상회원,남,30,신한카드,기혼,False,부산광역시,해운대구,30대
972,164510272,정상회원,여,34,롯데카드,기혼,미확인,경상북도,경산시,30대
973,164608640,정상회원,여,46,국민은행,미확인,미확인,대구광역시,남구,40대
974,164692160,정상회원,여,62,국민카드,기혼,미확인,서울특별시,영등포구,60대
975,164846208,정상회원,여,37,연결앱결제,기혼,미확인,경상남도,김해시,30대
976,164979840,정상회원,여,53,우리은행,미확인,False,경상북도,안동시,50대
977,165260096,정상회원,여,41,기업은행,미확인,미확인,서울특별시,송파구,40대
978,165261952,정상회원,여,44,연결앱결제,미확인,False,경상남도,김해시,40대
979,165696256,정상회원,여,44,국민은행,미혼,미확인,충청북도,청주시,40대
980,165818752,정상회원,여,37,롯데카드,미확인,False,서울특별시,동대문구,30대
981,165904128,정상회원,여,50,신한은행,미확인,미확인,충청남도,천안시,50대
982,166015488,정상회원,여,38,신한은행,미확인,False,강원도,원주시,30대
983,166299456,정상회원,여,44,국민은행,기혼,미확인,경기도,이천시,40대
984,166316160,정상회원,여,45,,미혼,True,충청남도,서산시,40대
985,166414528,정상회원,여,43,연결앱결제,미확인,False,경기도,의정부시,40대
986,166611264,정상회원,여,43,하나은행,미확인,False,울산광역시,남구,40대
987,166770880,정상회원,여,35,농협중앙회,미확인,False,전라남도,목포시,30대
988,166945344,정상회원,여,45,국민카드,미확인,False,충청북도,청주시,40대
989,167075264,정상회원,여,53,신한은행,미확인,False,경기도,시흥시,50대
990,167429760,정상회원,여,48,기업은행,미혼,False,경상북도,구미시,40대
991,167689600,정상회원,남,43,신한은행,기혼,미확인,경상남도,진주시,40대
992,167789824,정상회원,여,49,국민은행,기혼,False,경상남도,창원시,40대
993,168068224,정상회원,여,56,기업은행,미혼,미확인,대구광역시,북구,50대
994,168073792,정상회원,여,48,롯데카드,미혼,False,충청북도,충주시,40대
995,168086784,정상회원,여,63,농협중앙회,미혼,False,충청북도,충주시,60대
996,168114624,정상회원,여,59,농협중앙회,미혼,True,대전광역시,대덕구,50대
997,168344768,정상회원,여,47,BC카드,미혼,미확인,경기도,광주시,40대
998,168751232,정상회원,여,48,국민은행,기혼,False,경상북도,경산시,40대
999,169111296,정상회원,여,38,우리은행,미혼,False,서울특별시,양천구,30대
1000,169285760,정상회원,여,40,롯데카드,미혼,미확인,서울특별시,동작구,40대
1001,169653248,정상회원,여,42,BC카드,미혼,미확인,강원도,춘천시,40대
1002,170514432,정상회원,여,42,삼성카드,기혼,False,충청남도,천안시,40대
1003,170766848,정상회원,여,45,국민은행,미혼,False,서울특별시,영등포구,40대
1004,170770560,정상회원,여,43,외환은행,미혼,미확인,경상북도,경산시,40대
1005,170807680,정상회원,여,69,광주은행,미혼,False,경기도,안성시,60대
1006,170859648,정상회원,여,70,신한은행,미혼,False,대전광역시,유성구,70대이상
1007,170963584,정상회원,여,44,광주은행,미혼,False,인천광역시,남동구,40대
1008,171052672,정상회원,여,50,새마을금고,기혼,False,충청남도,아산시,50대
1009,171175168,정상회원,여,37,우리은행,미혼,False,전라북도,전주시,30대
1010,171292096,정상회원,여,44,우리은행,미혼,False,경기도,평택시,40대
1011,171550080,정상회원,여,69,BC카드,미혼,True,경기도,성남시,60대
1012,171873024,정상회원,여,46,우리은행,기혼,False,경기도,의정부시,40대
1013,172097600,정상회원,여,45,신협중앙회,미혼,False,경상남도,창원시,40대
1014,172279488,정상회원,여,50,현대카드,기혼,False,충청남도,부여군,50대
1015,172407552,정상회원,여,39,신한은행,기혼,False,대전광역시,서구,30대
1016,172457664,정상회원,여,61,국민은행,기혼,False,경상남도,통영시,60대
1017,172593152,정상회원,여,38,우리은행,미혼,미확인,서울특별시,영등포구,30대
1018,172619136,정상회원,여,58,농협중앙회,미혼,True,충청남도,당진시,50대
1019,172886400,정상회원,여,56,국민은행,기혼,미확인,전라남도,목포시,50대
1020,173472896,정상회원,여,53,롯데카드,미혼,True,서울특별시,서초구,50대
1021,173712320,정상회원,여,53,연결앱결제,미혼,False,부산광역시,부산진구,50대
1022,173838528,정상회원,여,63,우리은행,미혼,False,충청북도,청주시,60대
1023,173840384,정상회원,여,51,연결앱결제,미혼,False,경상북도,경산시,50대
1024,173853376,정상회원,여,43,국민은행,미혼,False,충청남도,예산군,40대
1025,173877504,정상회원,여,35,신한카드,기혼,미확인,전라남도,순천시,30대
1026,174048256,정상회원,여,38,연결앱결제,미혼,True,대구광역시,달서구,30대
1027,174092800,정상회원,여,59,광주은행,미혼,True,경상북도,경산시,50대
1028,174126208,정상회원,여,32,새마을금고,미혼,False,경상남도,사천시,30대
1029,174400896,정상회원,여,60,삼성카드,기혼,False,대구광역시,수성구,60대
1030,174410176,정상회원,여,42,신한은행,미혼,False,대구광역시,중구,40대
1031,174603200,정상회원,여,50,신한은행,기혼,False,전라북도,부안군,50대
1032,174684864,정상회원,여,57,농협중앙회,미혼,False,경상북도,칠곡군,50대
1033,174812928,정상회원,여,68,국민은행,미혼,True,부산광역시,부산진구,60대
1034,174822208,정상회원,여,40,부산은행,미혼,미확인,부산광역시,부산진구,40대
1035,174861184,정상회원,여,32,우리은행,미혼,False,경기도,안산시,30대
1036,175481088,정상회원,여,62,국민카드,미혼,False,부산광역시,동래구,60대
1037,175482944,정상회원,여,41,신한카드,미혼,False,강원도,강릉시,40대
1038,175484800,정상회원,여,49,우리은행,미혼,True,경기도,고양시,40대
1039,175737216,정상회원,여,40,우리은행,미혼,False,제주특별자치도,제주시,40대
1040,175843008,정상회원,여,37,국민은행,기혼,False,울산광역시,북구,30대
1041,176002624,정상회원,여,49,롯데카드,미혼,False,전라남도,목포시,40대
1042,176067584,정상회원,여,51,국민은행,기혼,False,경상북도,울진군,50대
1043,176273600,정상회원,여,44,롯데카드,미혼,False,경기도,안성시,40대
1044,176384960,정상회원,여,35,SC제일은행,미혼,False,서울특별시,은평구,30대
1045,176518592,정상회원,여,44,농협중앙회,미혼,False,울산광역시,울주군,40대
1046,176689344,탈퇴,여,68,신한카드,미혼,False,경기도,안성시,60대
1047,176912064,정상회원,여,61,BC카드,기혼,False,대구광역시,달서구,60대
1048,176982592,정상회원,여,37,신한카드,미혼,False,경상남도,거제시,30대
1049,177064256,정상회원,여,46,롯데카드,기혼,미확인,경기도,안산시,40대
1050,177507840,정상회원,여,34,현대카드,미혼,False,전라북도,장수군,30대
1051,177585792,정상회원,여,34,국민카드,미혼,False,서울특별시,영등포구,30대
1052,177719424,정상회원,여,38,국민카드,미혼,True,경기도,용인시,30대
1053,177767680,정상회원,여,43,하나은행,미혼,False,경상북도,안동시,40대
1054,177858624,정상회원,남,49,농협중앙회,미혼,False,대전광역시,대덕구,40대
1055,178216832,정상회원,여,42,국민카드,미혼,미확인,부산광역시,남구,40대
1056,178343040,정상회원,여,45,현대카드,기혼,False,인천광역시,남동구,40대
1057,178387584,정상회원,여,64,미래에셋증권,미혼,False,충청남도,천안시,60대
1058,178491520,정상회원,여,49,우리은행,미혼,False,세종특별자치시,종촌동,40대
1059,178667840,정상회원,여,40,국민은행,기혼,False,경기도,부천시,40대
1060,178758784,정상회원,여,36,광주은행,미혼,False,경기도,의정부시,30대
1061,179065024,정상회원,여,71,국민은행,미혼,True,경상북도,경산시,70대이상
1062,179272896,정상회원,여,37,농협중앙회,기혼,False,강원도,홍천군,30대
1063,179274752,정상회원,여,41,광주은행,기혼,미확인,경기도,고양시,40대
1064,179297024,정상회원,여,46,롯데카드,기혼,미확인,제주특별자치도,제주시,40대
1065,179421376,정상회원,여,42,국민은행,미혼,False,서울특별시,금천구,40대
1066,179514176,정상회원,여,57,우리은행,미혼,True,경기도,동두천시,50대
